,zip,geoid,res_ratio,bus_ratio,oth_ratio,tot_ratio,city,state
36326,49456,24340,0.9384644513869166,0.8991596638655462,0.963076923076923,0.93712444483149,SPRING LAKE,MI
36327,64862,27900,0.9372647427854455,0.9180327868852459,1.0,0.9370880766926303,SARCOXIE,MO
36328,38685,32820,0.9386920980926431,0.8461538461538461,0.0,0.9370816599732262,WATERFORD,MS
36329,71860,99999,0.933372641509434,0.9784172661870504,1.0,0.9370249728555917,STAMPS,AR
36330,88118,38780,0.9310344827586207,1.0,0.0,0.937007874015748,FLOYD,NM
36331,25541,26580,0.9338025808614044,0.9852941176470589,1.0,0.9369867340492736,MILTON,WV
36332,72554,99999,0.9359840954274354,0.9534883720930233,1.0,0.9369024856596558,MAMMOTH SPRING,AR
36333,51544,99999,0.9361111111111111,0.8888888888888888,1.0,0.9368421052631579,LEWIS,IA
36334,52306,99999,0.9339045287637698,1.0,1.0,0.936694021101993,MECHANICSVILLE,IA
36335,37322,99999,0.9341610233258089,0.99,0.9626168224299065,0.9366886003912502,DECATUR,TN
36336,62810,34500,0.9341085271317829,1.0,1.0,0.9366852886405959,BELLE RIVE,IL
36337,27837,24780,0.9363215937388829,0.96,1.0,0.9366420274551215,GRIMESLAND,NC
36338,15742,26860,0.9320594479830149,1.0,1.0,0.9366336633663367,GLEN CAMPBELL,PA
36339,40387,34460,0.9390934844192634,0.6,0.8421052631578947,0.9366295264623955,WELLINGTON,KY
36340,55771,20260,0.9355072463768116,0.95,1.0,0.9364968597348221,ORR,MN
36341,43837,35420,0.9355203619909502,1.0,1.0,0.9364548494983278,PORT WASHINGTON,OH
36342,62351,39500,0.9341317365269461,0.9666666666666667,1.0,0.9364358683314415,MENDON,IL
36343,58634,99999,0.9401197604790419,0.5,1.0,0.9364161849710982,GRASSY BUTTE,ND
36344,46117,26900,0.9330855018587361,1.0,1.0,0.9363957597173145,CHARLOTTESVILLE,IN
36345,27229,99999,0.9351978171896317,0.958904109589041,0.0,0.9363222871994802,CANDOR,NC
36346,28097,10620,0.9348619072433559,0.9385665529010239,0.989010989010989,0.9362861203221222,LOCUST,NC
36347,15946,27780,0.932448377581121,0.9790575916230366,1.0,0.9361993428258488,PORTAGE,PA
36348,67004,48620,0.9351620947630923,0.9523809523809523,1.0,0.9361702127659575,ARGONIA,KS
36349,17078,30140,0.9322385805964515,0.9822695035460993,1.0,0.9361515523592352,PALMYRA,PA
36350,35962,22840,0.9347826086956522,0.9722222222222222,0.9574468085106383,0.9361147327249022,CROSSVILLE,AL
36351,43548,99999,0.9342105263157895,1.0,0.0,0.9361022364217252,NEW BAVARIA,OH
36352,54838,20260,0.9344262295081968,1.0,1.0,0.936026936026936,GORDON,WI
36353,39854,21640,0.9327157484154072,0.9833333333333333,1.0,0.9356913183279743,GEORGETOWN,GA
36354,70436,25220,0.9341317365269461,1.0,1.0,0.935672514619883,FLUKER,LA
36355,18655,42540,0.9341903887358433,0.9765625,0.9313725490196079,0.9356591364026309,SHICKSHINNY,PA
36356,31750,22340,0.928998968008256,0.9889012208657048,1.0,0.9355910307280613,FITZGERALD,GA
36357,36558,33660,0.9353891336270191,0.9333333333333333,1.0,0.9355900329102022,MILLRY,AL
36358,22827,25500,0.9311145510835913,0.9935275080906149,1.0,0.9355535553555355,ELKTON,VA
36359,06415,35980,0.9280684104627767,0.9981818181818182,0.9930555555555556,0.9355271994627267,COLCHESTER,CT
36360,95589,21700,0.9349930843706777,0.9310344827586207,1.0,0.9355263157894737,WHITETHORN,CA
36361,73718,99999,0.9323076923076923,1.0,1.0,0.9354838709677419,AMES,OK
36362,58524,99999,0.9340659340659341,1.0,1.0,0.9354838709677419,BRADDOCK,ND
36363,42721,99999,0.9324452901998097,0.9491525423728814,0.9900990099009901,0.9354553492484527,CANEYVILLE,KY
36364,30519,12060,0.9354781054512958,0.939932318104907,0.8837209302325582,0.9353248504255498,BUFORD,GA
36365,54217,24580,0.9322033898305084,0.9828571428571429,0.9682539682539683,0.9352957511802277,LUXEMBURG,WI
36366,12469,10580,0.9344569288389513,0.9473684210526315,1.0,0.935251798561151,PRESTON HOLLOW,NY
36367,64020,28140,0.9300291545189504,0.9821428571428571,1.0,0.935244161358811,CONCORDIA,MO
36368,62082,99999,0.9315537303216974,0.9787234042553191,1.0,0.9351969504447268,ROODHOUSE,IL
36369,14004,15380,0.9292803970223326,1.0,1.0,0.9351904491188175,ALDEN,NY
36370,56284,99999,0.9335748792270532,0.9523809523809523,1.0,0.9351851851851852,RENVILLE,MN
36371,49760,99999,0.9324577861163227,1.0,1.0,0.9351351351351351,MORAN,MI
36372,65612,44180,0.9344262295081968,1.0,1.0,0.935064935064935,BOIS D ARC,MO
36373,38567,34980,0.9330357142857143,1.0,1.0,0.935064935064935,HICKMAN,TN
36374,30452,44340,0.9341517857142857,0.9512195121951219,1.0,0.9350372736954207,REGISTER,GA
36375,64444,28140,0.9328968903436988,1.0,1.0,0.9350237717908082,EDGERTON,MO
36376,08094,37980,0.9336031502953401,0.9588053553038105,0.9454545454545454,0.9349935815147625,WILLIAMSTOWN,NJ
36377,47170,42500,0.9291414419372592,0.9857369255150554,0.963276836158192,0.9349327517266448,SCOTTSBURG,IN
36378,73055,20340,0.9325449700199867,0.9564270152505446,1.0,0.9349058048705774,MARLOW,OK
36379,08827,35620,0.9424613745338306,0.8481012658227848,0.927536231884058,0.9348859315589354,HAMPTON,NJ
36380,46567,47700,0.9309569685292228,0.9755501222493888,0.9867549668874173,0.9348850913376547,SYRACUSE,IN
36381,72080,99999,0.933806146572104,1.0,1.0,0.9348837209302325,JERUSALEM,AR
36382,66021,28140,0.9300373134328358,1.0,1.0,0.9348392701998263,EDGERTON,KS
36383,47619,21780,0.9315245478036176,1.0,1.0,0.9348093480934809,LYNNVILLE,IN
36384,39744,44260,0.9301597243971187,0.987603305785124,1.0,0.9347951529140219,EUPORA,MS
36385,27306,99999,0.9346110484780158,0.9368421052631579,1.0,0.9347945205479452,MOUNT GILEAD,NC
36386,56568,24220,0.9333333333333333,0.0,1.0,0.9347826086956522,NIELSVILLE,MN
36387,17527,29540,0.9335457441966317,0.9324894514767933,0.9838709677419355,0.9346955128205128,GAP,PA
36388,61021,19940,0.9282964819622236,0.9797713280562885,0.9830508474576272,0.9346749469381338,DIXON,IL
36389,69156,99999,0.9326145552560647,0.9615384615384616,1.0,0.9346733668341709,POTTER,NE
36390,83803,17660,0.9337175792507204,1.0,1.0,0.9346590909090909,BAYVIEW,ID
36391,47270,35860,0.9331476323119777,1.0,1.0,0.9346049046321526,PARIS CROSSING,IN
36392,56639,24330,0.9361702127659575,0.8,1.0,0.9345238095238095,EFFIE,MN
36393,46182,26900,0.9334155363748459,0.96,1.0,0.9344457687723481,WALDRON,IN
36394,89445,49080,0.9271616541353384,0.9947780678851175,0.9840764331210191,0.9344245204336947,WINNEMUCCA,NV
36395,47032,17140,0.9338186631369954,1.0,0.8888888888888888,0.9344155844155844,MOORES HILL,IN
36396,36874,12220,0.9342056074766355,1.0,0.8955223880597015,0.9343932748538012,SALEM,AL
36397,30413,99999,0.9324169530355098,1.0,0.0,0.9343715239154616,BARTOW,GA
36398,54170,11540,0.9349736379613357,0.8823529411764706,1.0,0.9343607305936074,SHIOCTON,WI
36399,47433,14020,0.9314467915504185,0.9655172413793104,1.0,0.9342652058934643,GOSPORT,IN
36400,64644,28140,0.9277591973244147,0.9857142857142858,1.0,0.9342105263157895,HAMILTON,MO
36401,43511,45780,0.9309462915601023,1.0,1.0,0.9341463414634147,CUSTAR,OH
36402,54494,49220,0.9303846153846154,0.9717514124293786,0.9923664122137404,0.9341203081925497,WISCONSIN RAPIDS,WI
36403,51521,36540,0.9315878378378378,0.9705882352941176,0.9642857142857143,0.9340659340659341,AVOCA,IA
36404,39573,25060,0.9327363184079602,0.9819819819819819,1.0,0.9340062111801242,PERKINSTON,MS
36405,28741,99999,0.931185944363104,0.9716157205240175,0.9130434782608695,0.9339167169583584,HIGHLANDS,NC
36406,52586,36820,0.9330708661417323,1.0,1.0,0.933852140077821,ROSE HILL,IA
36407,74045,46140,0.9333333333333333,1.0,1.0,0.9338235294117647,MARAMEC,OK
36408,22630,47900,0.9267316394013226,0.9971711456859972,1.0,0.9335988679838583,FRONT ROYAL,VA
36409,16057,38300,0.9329675981484656,0.9078498293515358,0.98989898989899,0.9335863377609108,SLIPPERY ROCK,PA
36410,28478,48900,0.9333610995418575,0.9333333333333333,1.0,0.9335213537469782,WILLARD,NC
36411,76265,99999,0.9353562005277045,0.7272727272727273,1.0,0.9334186939820742,SAINT JO,TX
36412,43532,99999,0.9311326124075128,0.9615384615384616,1.0,0.9333694474539544,LIBERTY CENTER,OH
36413,54412,49220,0.9323308270676691,0.9423076923076923,0.9545454545454546,0.9333333333333333,AUBURNDALE,WI
36414,97907,99999,0.9427860696517413,0.6153846153846154,1.0,0.9333333333333333,HUNTINGTON,OR
36415,21679,20660,0.9380530973451328,0.8,1.0,0.9333333333333333,WYE MILLS,MD
36416,01367,44140,0.932258064516129,0.9375,1.0,0.9333333333333333,ROWE,MA
36417,44216,10420,0.9327559857361182,0.9523809523809523,1.0,0.9333166833166833,CLINTON,OH
36418,07821,35620,0.9301848049281314,0.9589552238805971,0.9819277108433735,0.9332579185520362,ANDOVER,NJ
36419,40311,99999,0.9298883406907297,0.9791666666666666,0.9866666666666667,0.9332200097134531,CARLISLE,KY
36420,29127,35140,0.933044982698962,0.9333333333333333,1.0,0.933154182062479,PROSPERITY,SC
36421,45846,16380,0.9336763865065751,0.85,1.0,0.9331140350877193,FORT RECOVERY,OH
36422,37327,16860,0.9299420476497102,0.9694835680751174,1.0,0.9330126277811185,DUNLAP,TN
36423,31079,99999,0.9302721088435374,1.0,1.0,0.9330065359477124,ROCHELLE,GA
36424,19505,39740,0.9337748344370861,0.9382716049382716,0.8823529411764706,0.9329954954954955,BECHTELSVILLE,PA
36425,75686,34420,0.9288702928870293,0.9882121807465619,0.9380530973451328,0.9328798767967146,PITTSBURG,TX
36426,68413,36540,0.9312977099236641,1.0,0.0,0.9328358208955224,NEHAWKA,NE
36427,25841,14140,0.9318181818181818,1.0,1.0,0.9327354260089686,FLAT TOP,WV
36428,42749,99999,0.93322528363047,0.9808612440191388,0.8952380952380953,0.9326683291770573,HORSE CAVE,KY
36429,72644,25460,0.9305373525557011,1.0,1.0,0.9326556543837357,LEAD HILL,AR
36430,42266,17300,0.9299242424242424,1.0,1.0,0.9326047358834244,PEMBROKE,KY
36431,37885,99999,0.9270437262357415,1.0,1.0,0.9325867369345631,VONORE,TN
36432,58467,27420,0.9319526627218935,0.9230769230769231,1.0,0.9325842696629213,MEDINA,ND
36433,98616,31020,0.9302325581395349,1.0,1.0,0.9325842696629213,COUGAR,WA
36434,56062,99999,0.9247242050616483,1.0,1.0,0.9325189063408958,MADELIA,MN
36435,65559,40620,0.9263531499556344,0.9902912621359223,1.0,0.9325141015310233,SAINT JAMES,MO
36436,53182,39540,0.9301102204408818,0.9329268292682927,0.9836956521739131,0.9325044404973357,UNION GROVE,WI
36437,56229,32140,0.9307411907654921,0.96875,0.9473684210526315,0.9324942791762014,COTTONWOOD,MN
36438,01082,44140,0.9344583987441131,0.9108108108108108,0.9254658385093167,0.9324464409122322,WARE,MA
36439,47639,99999,0.9303507880020335,0.9529411764705882,1.0,0.9324389075227599,HAUBSTADT,IN
36440,36350,37120,0.9303326810176126,0.9573170731707317,1.0,0.9324148203314094,MIDLAND CITY,AL
36441,18062,10900,0.9310629704424453,0.9622641509433962,0.9883720930232558,0.9323774119313153,MACUNGIE,PA
36442,68930,99999,0.9301972685887708,0.9523809523809523,1.0,0.9322766570605188,BLUE HILL,NE
36443,98531,16500,0.9279136233724992,0.9716914366595896,0.9301242236024845,0.9322323073773289,CENTRALIA,WA
36444,14822,99999,0.9298245614035088,1.0,1.0,0.9322033898305084,CANASERAGA,NY
36445,19551,39740,0.927806241266884,0.9912280701754386,1.0,0.9321444106133101,ROBESONIA,PA
36446,63361,99999,0.9226611226611227,0.9933993399339934,1.0,0.9321054532322138,MONTGOMERY CITY,MO
36447,50591,99999,0.9308176100628931,0.0,1.0,0.9320987654320988,THOR,IA
36448,77378,26420,0.9280509083444525,0.9841269841269841,1.0,0.9320787160871227,WILLIS,TX
36449,12546,39100,0.9284660766961652,0.9836065573770492,1.0,0.9320388349514563,MILLERTON,NY
36450,74030,46140,0.9253809774040987,0.9826839826839827,1.0,0.931934731934732,DRUMRIGHT,OK
36451,60917,28100,0.9313304721030042,1.0,1.0,0.9319148936170213,BUCKINGHAM,IL
36452,74083,12780,0.9360393603936039,0.625,0.0,0.9318734793187348,WANN,OK
36453,61038,40420,0.9279279279279279,1.0,1.0,0.9318568994889267,GARDEN PRAIRIE,IL
36454,38315,99999,0.9319047619047619,0.9302325581395349,0.0,0.9318389752973467,BETHEL SPRINGS,TN
36455,58762,99999,0.9243697478991597,1.0,1.0,0.9318181818181818,NEWBURG,ND
36456,28071,16740,0.9327354260089686,0.9142857142857143,0.5,0.9317897371714643,GOLD HILL,NC
36457,49240,27100,0.9296779453730126,0.96875,0.9733333333333334,0.9317610670790644,GRASS LAKE,MI
36458,54979,22540,0.9336219336219336,0.85,1.0,0.9317548746518106,VAN DYNE,WI
36459,52070,99999,0.9297971918876755,1.0,1.0,0.9317147192716236,SABULA,IA
36460,17980,39060,0.927439024390244,0.9803921568627451,1.0,0.9316384180790961,TOWER CITY,PA
36461,54475,49220,0.9304733727810651,0.9523809523809523,1.0,0.9316239316239316,RUDOLPH,WI
36462,61243,44580,0.9272727272727272,1.0,1.0,0.9316239316239316,DEER GROVE,IL
36463,68876,28260,0.9291139240506329,0.9629629629629629,1.0,0.9314903846153846,SHELTON,NE
36464,46175,26900,0.9288256227758007,1.0,1.0,0.9312714776632303,RUSSELLVILLE,IN
36465,50510,44740,0.93048128342246,0.8888888888888888,1.0,0.9311531841652324,ALBERT CITY,IA
36466,62343,99999,0.9275862068965517,1.0,1.0,0.9311475409836065,HULL,IL
36467,43977,48540,0.9285042333019755,1.0,1.0,0.9310344827586207,FLUSHING,OH
36468,43527,99999,0.9304435483870968,0.95,1.0,0.9309664694280079,HOLGATE,OH
36469,48642,33220,0.9280918617054653,0.9606674612634089,0.9735576923076923,0.9307817589576547,MIDLAND,MI
36470,58748,99999,0.9292929292929293,1.0,1.0,0.9306930693069307,KRAMER,ND
36471,38967,99999,0.9225971080238162,0.9928400954653938,1.0,0.9306880964339528,WINONA,MS
36472,87045,23700,0.9058402860548271,0.8,0.9941002949852508,0.9306846999154691,PREWITT,NM
36473,44444,49660,0.9215362378690894,1.0,0.994579945799458,0.9306589217643856,NEWTON FALLS,OH
36474,56073,35580,0.9246692797648212,0.9805097451274363,1.0,0.9306230667255855,NEW ULM,MN
36475,47967,18820,0.9276595744680851,1.0,1.0,0.9306122448979591,NEW RICHMOND,IN
36476,51545,36540,0.9260869565217391,1.0,1.0,0.9306122448979591,LITTLE SIOUX,IA
36477,74059,44660,0.9282814614343707,0.9552238805970149,1.0,0.9305953517987902,PERKINS,OK
36478,42450,99999,0.9224806201550387,0.994413407821229,1.0,0.9305724725943971,PROVIDENCE,KY
36479,61482,37900,0.9237804878048781,0.96,1.0,0.93048128342246,TABLE GROVE,IL
36480,50217,99999,0.926056338028169,1.0,1.0,0.9304635761589404,PATON,IA
36481,65351,32180,0.9223300970873787,0.9858156028368794,1.0,0.9304471256210078,SWEET SPRINGS,MO
36482,57386,26700,0.9207920792079208,1.0,1.0,0.9304347826086956,YALE,SD
36483,69120,99999,0.9219600725952813,1.0,1.0,0.93042071197411,ARNOLD,NE
36484,27855,99999,0.9312567132116004,0.9065420560747663,1.0,0.9303776683087028,MURFREESBORO,NC
36485,67579,99999,0.9258181818181819,0.967479674796748,1.0,0.9303547963206308,STERLING,KS
36486,65350,42740,0.9288486416558862,1.0,1.0,0.9302915082382763,SMITHTON,MO
36487,72853,40780,0.9284313725490196,1.0,1.0,0.9302769818529131,OLA,AR
36488,30436,47080,0.9260039314799213,0.9634340222575517,0.9792746113989638,0.9302618328298087,LYONS,GA
36489,61726,14010,0.9138549892318737,0.9867549668874173,0.9879032258064516,0.9302455357142857,CHENOA,IL
36490,83436,39940,0.9352941176470588,0.0,1.0,0.9302325581395349,NEWDALE,ID
36491,31557,48180,0.9289156626506024,0.9552238805970149,1.0,0.9301788805539527,PATTERSON,GA
36492,67151,48620,0.9276018099547512,1.0,1.0,0.9301310043668122,WALTON,KS
36493,50475,99999,0.929368029739777,0.95,0.9354838709677419,0.9300699300699301,SHEFFIELD,IA
36494,29018,36700,0.9288537549407114,0.9777777777777777,0.0,0.9300660792951542,BOWMAN,SC
36495,46570,38500,0.93158953722334,0.8666666666666667,1.0,0.9299610894941635,TIPPECANOE,IN
36496,50604,99999,0.9261501210653753,0.9672131147540983,1.0,0.9299221357063404,APLINGTON,IA
36497,87006,99999,0.9342723004694836,0.0,0.0,0.9299065420560748,BOSQUE,NM
36498,47327,39980,0.9241071428571429,0.972972972972973,0.9850746268656716,0.9298941798941799,CAMBRIDGE CITY,IN
36499,76935,41660,0.9290407358738502,1.0,1.0,0.9298701298701298,CHRISTOVAL,TX
36500,30471,99999,0.9281332164767747,0.9692307692307692,1.0,0.9298690325306295,TWIN CITY,GA
36501,50244,11180,0.9252336448598131,1.0,1.0,0.9298245614035088,SLATER,IA
36502,40403,40080,0.9227500965623793,0.9780927835051546,0.9918887601390498,0.929786066922655,BEREA,KY
36503,75773,99999,0.9242570836212854,0.9826989619377162,1.0,0.929740619491312,MINEOLA,TX
36504,32163,45540,0.9286971527178602,1.0,1.0,0.9297135469823774,THE VILLAGES,FL
36505,97383,41420,0.922886690647482,0.9744897959183674,1.0,0.9296532483060981,STAYTON,OR
36506,99159,99999,0.8597785977859779,0.8333333333333334,0.9908256880733946,0.9295081967213115,ODESSA,WA
36507,61749,99999,0.9256756756756757,1.0,1.0,0.9294871794871795,KENNEY,IL
36508,28742,11700,0.9257469244288224,1.0,1.0,0.929377350605934,HORSE SHOE,NC
36509,05464,99999,0.9223674096848578,1.0,1.0,0.9293706293706294,JEFFERSONVILLE,VT
36510,54449,49220,0.9297304826241382,0.9411320754716981,0.8823529411764706,0.9293192095645171,MARSHFIELD,WI
36511,58475,99999,0.9375,1.0,0.0,0.9292929292929293,PETTIBONE,ND
36512,27519,39580,0.926482753659677,0.9979253112033195,1.0,0.9292457723830273,CARY,NC
36513,74023,44660,0.9232436337366805,0.9794952681388013,0.9391304347826087,0.9292077632834871,CUSHING,OK
36514,54213,99999,0.9278523489932886,1.0,1.0,0.929159802306425,FORESTVILLE,WI
36515,76261,99999,0.9280575539568345,1.0,0.0,0.9290780141843972,RINGGOLD,TX
36516,64070,28140,0.9302325581395349,0.8933333333333333,1.0,0.9290697674418604,LONE JACK,MO
36517,35033,18980,0.92810188989318,0.975609756097561,1.0,0.9290608625554212,BREMEN,AL
36518,68922,99999,0.9240506329113924,0.9836065573770492,0.9333333333333333,0.928843710292249,ARAPAHOE,NE
36519,59086,99999,0.9261992619926199,1.0,1.0,0.9288256227758007,WILSALL,MT
36520,17026,30140,0.9277188328912467,0.9574468085106383,1.0,0.9288005131494548,FREDERICKSBURG,PA
36521,44270,49300,0.9261136303014137,0.9627659574468085,0.9726027397260274,0.9286783042394015,RITTMAN,OH
36522,38044,99999,0.9265873015873016,0.9583333333333334,1.0,0.9285714285714286,HORNSBY,TN
36523,39332,99999,0.9265402843601895,1.0,1.0,0.9284890426758939,HICKORY,MS
36524,67637,25700,0.9223300970873787,0.9902912621359223,1.0,0.9284253578732107,ELLIS,KS
36525,65616,14700,0.9245934506571619,0.9714067861227602,0.8923802042419482,0.92833607907743,BRANSON,MO
36526,49267,33780,0.9246260069044879,0.9666666666666667,1.0,0.9282678002125399,OTTAWA LAKE,MI
36527,45169,48940,0.9243046055631555,0.9739130434782609,1.0,0.9282073067119796,SABINA,OH
36528,50479,32380,0.9255014326647565,1.0,1.0,0.9281767955801105,THORNTON,IA
36529,57522,38180,0.9259259259259259,1.0,1.0,0.9281437125748503,BLUNT,SD
36530,32720,19660,0.916950517123924,0.9969403365629781,1.0,0.928014108593416,DELAND,FL
36531,27262,24660,0.9096899552251415,0.9961406518010292,0.9953434225844005,0.9280010646792654,HIGH POINT,NC
36532,50239,32260,0.9230769230769231,1.0,1.0,0.928,SAINT ANTHONY,IA
36533,80828,99999,0.9234650967199327,0.9818181818181818,1.0,0.9279561472200469,LIMON,CO
36534,32094,99999,0.9278688524590164,0.9285714285714286,1.0,0.9279336734693877,WELLBORN,FL
36535,62044,99999,0.9278131634819533,0.9154929577464789,1.0,0.9278752436647173,GREENFIELD,IL
36536,73761,99999,0.9230769230769231,1.0,1.0,0.9278688524590164,NASH,OK
36537,51028,99999,0.922920892494929,0.9857142857142858,1.0,0.9278350515463918,KINGSLEY,IA
36538,78940,99999,0.9291019581363943,0.8928571428571429,0.0,0.9277813923227066,FAYETTEVILLE,TX
36539,22922,16820,0.9272727272727272,0.9333333333333333,1.0,0.9277456647398844,ARRINGTON,VA
36540,66550,99999,0.9230769230769231,1.0,1.0,0.9275862068965517,WETMORE,KS
36541,87936,29740,0.926056338028169,1.0,1.0,0.9275862068965517,GARFIELD,NM
36542,17724,42380,0.9231441048034934,0.9766081871345029,0.9591836734693877,0.9274900398406375,CANTON,PA
36543,97101,38900,0.9266360983743226,0.9436619718309859,1.0,0.927477840451249,AMITY,OR
36544,14803,99999,0.9213675213675213,1.0,1.0,0.9274447949526814,ALFRED STATION,NY
36545,28456,99999,0.9262720664589823,0.9552238805970149,1.0,0.927391086629945,RIEGELWOOD,NC
36546,40464,19220,0.9272388059701493,0.0,1.0,0.9273743016759777,PARKSVILLE,KY
36547,68333,99999,0.8938106796116505,0.9967469095640858,0.9468085106382979,0.9273053176658036,CRETE,NE
36548,61744,14010,0.9221311475409836,0.9393939393939394,1.0,0.9270676691729324,GRIDLEY,IL
36549,53066,33340,0.9251789539683369,0.9677165354330709,0.9037037037037037,0.9270536900018972,OCONOMOWOC,WI
36550,52645,99999,0.9204315576534052,1.0,1.0,0.9270253555967841,NEW LONDON,IA
36551,76258,19100,0.9319085487077535,0.9288389513108615,0.8756345177664975,0.9270010672358592,PILOT POINT,TX
36552,71275,40820,0.922943722943723,0.9803921568627451,1.0,0.926948051948052,SIMSBORO,LA
36553,45656,27160,0.9237744403513743,0.9774011299435028,1.0,0.9269467487289269,OAK HILL,OH
36554,62086,41180,0.9255014326647565,1.0,1.0,0.9268635724331927,SORENTO,IL
